SensorName,Value
Sensor_78416,52.31
Sensor_15540,80.44
Sensor_79479,35.98
Sensor_00605,43.09
Sensor_24821,51.26
Sensor_17065,58.63
Sensor_52795,84.09
Sensor_49360,16.94
Sensor_04009,49.62
Sensor_07442,41.57
Sensor_76636,58.41
Sensor_45464,67.12
Sensor_60037,61.73
Sensor_13363,35.5
Sensor_00216,65.47
Sensor_54795,56.07
Sensor_69920,32.83
Sensor_79152,11.75
Sensor_29462,25.53
Sensor_34871,56.8
Sensor_51187,78.7
Sensor_81328,65.25
Sensor_56957,57.98
Sensor_59859,82.88
Sensor_19948,73.78
Sensor_26601,19.48
Sensor_32121,63.35
Sensor_01423,66.75
Sensor_16005,53.94
Sensor_41815,81.93
Sensor_04256,45.96
Sensor_37903,37.55
Sensor_24371,60.69
Sensor_47288,32.16
Sensor_81963,12.96
Sensor_89263,69.48
Sensor_31781,52.53
Sensor_87738,89.45
Sensor_58262,17.96
Sensor_78589,26.09
Sensor_57731,20.22
Sensor_61061,19.27
Sensor_15230,49.84
Sensor_20373,84.49
Sensor_58848,22.99
Sensor_05457,29.06
Sensor_21303,89.47
Sensor_50817,81.68
Sensor_21628,68.52
Sensor_69411,70.8
Sensor_81888,75.81
Sensor_40448,54.94
Sensor_88666,60.4
Sensor_58638,59.2
Sensor_21578,70.1
Sensor_16234,31.23
Sensor_11425,34.07
Sensor_45215,46.03
Sensor_30480,54.3
Sensor_78972,54.44
Sensor_27879,88.86
Sensor_89580,26.44
Sensor_71578,55.42
Sensor_58407,70.48
Sensor_21054,17.91
Sensor_45655,43.83
Sensor_84283,72.05
Sensor_48670,24.93
Sensor_37718,24.19
Sensor_55127,50.07
Sensor_11999,75.3
Sensor_16987,34.47
Sensor_19603,85.3
Sensor_68956,59.92
Sensor_04042,64.92
Sensor_51749,42.59
Sensor_77109,84.73
Sensor_19886,23.06
Sensor_02384,34.18
Sensor_47358,19.9
Sensor_29911,54.91
Sensor_04010,47.29
Sensor_49821,33.8
Sensor_43758,59.82
Sensor_12409,48.88
Sensor_45991,73.19
Sensor_54862,70.97
Sensor_27450,64.26
Sensor_28815,12.75
Sensor_79479,55.11
Sensor_36209,20.34
Sensor_22593,56.87
Sensor_02433,33.71
Sensor_83998,78.41
Sensor_39065,42.81
Sensor_26714,34.19
Sensor_76037,18.33
Sensor_70174,63.97
Sensor_22136,14.17
Sensor_67650,56.48
Sensor_73135,79.19
Sensor_20843,81.59
Sensor_67180,21.46
Sensor_05468,42.44
Sensor_36308,81.35
Sensor_17349,81.13
Sensor_39485,13.84
Sensor_35750,33.9
Sensor_23600,26.26
Sensor_29470,17.96
Sensor_35088,10.25
Sensor_16180,12.46
Sensor_67503,60.05
Sensor_46622,25.72
Sensor_75825,60.89
Sensor_45688,68.03
Sensor_47499,77.07
Sensor_28089,70.49
Sensor_55956,26.26
Sensor_11710,44.24
Sensor_02227,12.91
Sensor_67453,51.31
Sensor_83752,23.55
Sensor_69519,69.83
Sensor_06730,59.9
Sensor_28560,30.82
Sensor_39812,33.02
Sensor_15878,69.51
Sensor_25042,66.25
Sensor_49696,83.07
Sensor_35178,26.79
Sensor_21215,77.39
Sensor_83476,86.47
Sensor_17867,84.12
Sensor_60189,16.71
Sensor_09904,20.7
Sensor_03601,84.16
Sensor_13763,80.97
Sensor_89457,30.57
Sensor_61299,48.88
Sensor_87785,77.41
Sensor_24721,17.56
Sensor_56663,19.85
Sensor_11787,68.95
Sensor_34960,89.95
Sensor_70995,42.37
Sensor_23825,38.31
Sensor_48332,56.66
Sensor_56160,70.51
Sensor_78029,19.97
Sensor_13427,62.63
Sensor_23176,76.81
Sensor_09696,15.86
Sensor_75489,31.53
Sensor_64600,27.11
Sensor_12385,67.64
Sensor_60873,53.32
Sensor_81215,43.28
Sensor_88548,17.05
Sensor_85451,41.26
Sensor_49394,31.82
Sensor_09167,76.61
Sensor_65371,11.56
Sensor_24279,45.67
Sensor_38025,28.75
Sensor_10546,48.8
Sensor_23340,43.86
Sensor_78365,14.48
Sensor_75518,47.21
Sensor_03624,60.01
Sensor_11827,41.41
Sensor_48371,35.11
Sensor_41123,65.83
Sensor_34307,42.8
Sensor_03381,40.05
Sensor_68881,34.38
Sensor_59686,10.99
Sensor_88133,21.88
Sensor_42355,73.55
Sensor_67530,85.76
Sensor_50403,73.97
Sensor_01658,73.53
Sensor_26565,76.56
Sensor_73153,53.62
Sensor_25951,64.58
Sensor_49906,67.96
Sensor_02705,15.99
Sensor_11058,36.04
Sensor_71034,12.26
Sensor_40290,63.89
Sensor_88550,30.21
Sensor_65019,34.36
Sensor_20251,54.82
Sensor_33886,79.27
Sensor_67557,23.83
Sensor_80781,15.58
Sensor_49644,79.63
Sensor_82631,64.43
Sensor_40352,75.91
Sensor_08660,54.13
Sensor_50104,21.08
Sensor_81046,32.14
Sensor_59958,61.57
Sensor_83276,30.9
Sensor_54638,12.72
Sensor_44511,34.34
Sensor_61983,25.68
Sensor_29065,15.59
Sensor_80104,84.17
Sensor_85346,22.56
Sensor_67414,59.63
Sensor_32560,64.38
Sensor_48500,48.36
Sensor_44633,11.2
Sensor_63927,23.67
Sensor_10185,12.37
Sensor_57907,25.93
Sensor_84906,10.08
Sensor_16554,66.53
Sensor_61095,39.92
Sensor_42047,64.45
Sensor_41312,87.15
Sensor_85327,53.4
Sensor_32002,23.19
Sensor_83325,69.43
Sensor_59282,49.4
Sensor_04685,54.46
Sensor_50499,45.18
Sensor_38178,40.5
Sensor_70289,44.76
Sensor_23982,57.77
Sensor_23846,75.33
Sensor_85771,54.26
Sensor_21444,64.56
Sensor_00109,87.69
Sensor_15324,29.71
Sensor_13716,39.44
Sensor_07801,66.9
Sensor_31094,29.82
Sensor_51001,18.53
Sensor_68810,48.17
Sensor_14879,55.46
Sensor_27909,36.2
Sensor_58235,49.79
Sensor_61680,60.68
Sensor_48155,48.32
Sensor_02967,25.32
Sensor_04767,89.95
Sensor_80627,70.73
Sensor_44497,15.78
Sensor_45610,71.8
Sensor_05353,32.87
Sensor_68250,22.78
Sensor_28070,39.58
Sensor_10366,78.24
Sensor_47920,41.39
Sensor_45878,31.21
Sensor_29343,72.34
Sensor_47377,51.16
Sensor_81936,51.7
Sensor_33109,83.55
Sensor_78914,83.77
Sensor_38175,39.42
Sensor_86396,51.79
Sensor_07949,56.11
Sensor_08953,65.08
Sensor_06098,58.81
Sensor_33216,54.54
Sensor_71878,58.76
Sensor_55959,56.79
Sensor_20358,45.24
Sensor_84071,83.79
Sensor_06741,47.84
Sensor_03030,56.81
Sensor_36132,75.69
Sensor_33254,46.35
Sensor_04464,53.54
Sensor_04745,56.7
Sensor_88394,31.78
Sensor_13630,53.44
Sensor_40804,30.4
Sensor_67117,67.31
Sensor_48117,53.57
Sensor_22193,35.92
Sensor_69054,55.93
Sensor_29150,30.03
Sensor_17305,85.44
Sensor_15023,60.33
Sensor_16057,71.82
Sensor_15367,50.92
Sensor_57640,37.07
Sensor_17822,49.84
Sensor_59727,77.56
Sensor_75766,80.57
Sensor_18388,33.9
Sensor_02450,75.37
Sensor_00331,71.96
Sensor_44646,78.76
Sensor_79851,60.63
Sensor_76956,22.58
Sensor_82106,18.15
Sensor_77220,80.34
Sensor_87555,23.96
Sensor_46765,56.15
Sensor_85185,71.19
Sensor_64483,77.87
Sensor_67337,11.91
Sensor_66787,50.33
Sensor_14026,88.38
Sensor_40361,17.12
Sensor_76762,74.74
Sensor_30266,58.18
Sensor_29259,49.32
Sensor_04123,18.95
Sensor_03816,55.42
Sensor_17539,37.5
Sensor_84084,82.38
Sensor_49105,22.46
Sensor_89893,71.82
Sensor_50915,77.76
Sensor_69758,41.69
Sensor_04068,31.59
Sensor_34634,85.78
Sensor_57338,73.18
Sensor_20621,52.56
Sensor_75615,42.22
Sensor_64578,31.33
Sensor_39499,11.22
Sensor_60417,55.57
Sensor_68195,15.94
Sensor_78055,87.74
Sensor_78366,42.85
Sensor_19652,55.39
Sensor_33721,34.41
Sensor_72033,61.56
Sensor_74035,16.13
Sensor_10537,76.0
Sensor_49798,77.13
Sensor_01748,48.45
Sensor_83757,87.72
Sensor_50058,83.8
Sensor_56354,65.9
Sensor_71629,64.19
Sensor_64958,19.96
Sensor_70514,54.29
Sensor_57521,13.42
Sensor_17124,32.35
Sensor_79114,47.18
Sensor_46562,33.45
Sensor_58826,44.57
Sensor_57852,65.08
Sensor_16474,77.84
Sensor_07961,88.86
Sensor_83819,63.9
Sensor_43710,27.2
Sensor_64438,84.97
Sensor_58347,43.94
Sensor_70660,34.33
Sensor_25713,46.22
Sensor_55102,28.78
Sensor_31822,57.63
Sensor_50596,83.19
Sensor_76194,80.38
Sensor_01554,33.53
Sensor_62442,65.0
Sensor_39182,64.48
Sensor_57859,12.62
Sensor_77871,16.81
Sensor_06270,15.27
Sensor_38069,47.14
Sensor_68031,13.46
Sensor_49109,69.31
Sensor_74044,36.67
Sensor_78973,45.74
Sensor_61910,62.64
Sensor_86314,20.99
Sensor_14082,51.3
Sensor_07395,32.88
Sensor_55993,88.31
Sensor_53834,48.04
Sensor_61666,41.88
Sensor_31253,65.16
Sensor_69886,28.13
Sensor_87470,42.87
Sensor_83672,51.2
Sensor_44555,17.32
Sensor_21318,46.15
Sensor_65791,70.14
Sensor_26354,24.14
Sensor_76014,51.46
Sensor_45691,53.17
Sensor_89679,32.06
Sensor_62783,60.71
Sensor_59703,80.07
Sensor_23080,52.97
Sensor_34077,65.73
Sensor_67986,86.57
Sensor_20505,23.46
Sensor_51648,87.82
Sensor_65755,41.21
Sensor_00003,77.24
Sensor_32453,75.7
Sensor_13042,19.33
Sensor_37258,66.57
Sensor_11537,21.95
Sensor_43538,89.79
Sensor_81394,54.51
Sensor_70333,82.58
Sensor_32086,41.77
Sensor_47263,56.59
Sensor_07043,15.64
Sensor_40274,86.56
Sensor_72735,85.56
Sensor_49919,56.58
Sensor_69155,54.69
Sensor_10471,24.33
Sensor_80374,87.97
Sensor_04631,72.76
Sensor_16497,37.69
Sensor_22324,77.3
Sensor_27290,79.64
Sensor_71816,69.02
Sensor_58837,34.5
Sensor_84848,66.44
Sensor_02853,25.02
Sensor_65846,76.55
Sensor_77073,80.6
Sensor_26466,15.83
Sensor_89031,52.47
Sensor_20053,55.98
Sensor_21881,73.27
Sensor_82166,56.02
Sensor_77685,70.57
Sensor_22372,58.34
Sensor_66514,70.6
Sensor_08982,33.16
Sensor_38375,32.42
Sensor_45394,67.8
Sensor_73922,65.03
Sensor_28461,13.77
Sensor_17539,64.34
Sensor_63694,78.25
Sensor_65517,55.47
Sensor_31973,77.25
Sensor_31401,35.32
Sensor_76491,55.08
Sensor_17118,61.24
Sensor_84174,40.12
Sensor_66291,55.26
Sensor_83484,30.0
Sensor_72299,87.63
Sensor_05177,82.93
Sensor_25243,61.83
Sensor_17085,59.44
Sensor_03884,38.93
Sensor_31644,34.51
Sensor_53049,31.65
Sensor_75548,46.6
Sensor_21884,68.09
Sensor_11421,28.45
Sensor_06813,11.73
Sensor_38117,57.16
Sensor_00459,68.4
Sensor_06556,61.26
Sensor_16466,25.79
Sensor_11465,83.19
Sensor_10355,28.7
Sensor_13356,11.63
Sensor_30671,83.09
Sensor_56283,71.14
Sensor_21081,44.97
Sensor_82059,25.15
Sensor_06008,15.44
Sensor_85604,75.53
Sensor_48760,42.75
Sensor_65456,64.78
Sensor_67105,24.2
Sensor_64683,61.86
Sensor_09493,40.29
Sensor_76140,48.74
Sensor_85879,53.48
Sensor_73103,57.46
Sensor_69603,68.6
Sensor_51725,57.35
Sensor_19700,70.87
Sensor_62074,87.42
Sensor_36965,34.57
Sensor_15844,68.93
Sensor_16569,87.89
Sensor_55842,87.59
Sensor_34358,45.12
Sensor_07141,52.34
Sensor_13245,44.69
Sensor_75472,69.64
Sensor_01602,78.85
Sensor_72691,69.38
Sensor_00532,84.73
Sensor_34541,89.16
Sensor_11935,12.63
Sensor_65081,63.73
Sensor_18646,87.24
Sensor_02394,65.37
Sensor_83818,65.68
Sensor_61820,78.1
Sensor_84602,73.56
Sensor_59684,38.67
Sensor_11753,65.38
Sensor_25723,37.27
Sensor_08703,46.67
Sensor_63577,15.34
Sensor_15293,55.5
Sensor_24006,74.68
Sensor_14336,39.22
Sensor_39476,29.27
Sensor_51495,45.01
Sensor_16804,62.31
Sensor_38998,71.49
Sensor_79798,14.31
Sensor_02073,28.52
Sensor_12975,79.56
Sensor_31499,34.14
Sensor_73492,77.52
Sensor_89511,62.88
Sensor_49347,84.93
Sensor_77244,85.84
Sensor_25643,81.61
Sensor_57674,76.95
Sensor_51110,27.7
Sensor_20348,49.23
Sensor_63866,31.77
Sensor_31841,16.54
Sensor_86419,29.28
Sensor_78406,54.48
Sensor_43036,53.51
Sensor_60579,23.47
Sensor_44364,26.47
Sensor_72880,35.4
Sensor_72356,25.11
Sensor_51356,22.53
Sensor_23237,35.3
Sensor_69604,83.88
Sensor_63307,82.85
Sensor_18902,88.87
Sensor_21551,69.75
Sensor_02428,36.05
Sensor_70012,60.46
Sensor_35499,21.19
Sensor_82009,79.38
Sensor_07115,28.93
Sensor_07948,71.98
Sensor_32026,15.05
Sensor_10468,56.12
Sensor_40011,33.01
Sensor_69978,35.28
Sensor_30491,12.23
Sensor_88755,52.66
Sensor_30539,50.56
Sensor_59093,80.26
Sensor_89478,59.28
Sensor_14606,57.39
Sensor_58770,23.29
Sensor_28832,38.73
Sensor_50792,38.21
Sensor_37590,43.02
Sensor_03629,50.73
Sensor_57227,37.24
Sensor_65819,33.65
Sensor_32819,23.35
Sensor_88085,68.01
Sensor_13815,37.4
Sensor_17148,70.36
Sensor_36557,63.41
Sensor_06991,20.02
Sensor_73676,85.67
Sensor_46200,86.13
Sensor_74691,31.67
Sensor_35768,18.75
Sensor_14411,78.09
Sensor_40475,12.72
Sensor_62673,13.64
Sensor_68424,13.34
Sensor_68778,76.33
Sensor_06353,66.46
Sensor_82984,10.93
Sensor_67265,17.65
Sensor_48921,64.7
Sensor_62299,67.61
Sensor_73166,53.85
Sensor_75266,72.38
Sensor_89574,25.84
Sensor_35223,61.23
Sensor_84960,87.36
Sensor_30952,37.91
Sensor_84119,51.73
Sensor_12403,26.45
Sensor_16230,63.24
Sensor_20416,37.29
Sensor_12651,65.89
Sensor_06758,31.46
Sensor_03418,34.28
Sensor_70932,74.39
Sensor_21901,49.94
Sensor_58175,54.42
Sensor_06387,56.28
Sensor_07046,57.65
Sensor_27272,27.43
Sensor_05687,67.16
Sensor_49960,34.07
Sensor_22779,60.23
Sensor_40710,78.58
Sensor_69152,54.93
Sensor_17271,85.51
Sensor_34497,75.88
Sensor_52773,55.75
Sensor_12858,56.11
Sensor_39245,40.14
Sensor_45386,42.3
Sensor_74699,67.24
Sensor_44424,51.32
Sensor_43025,65.69
Sensor_58454,32.78
Sensor_76366,28.6
Sensor_38223,43.18
Sensor_45508,25.33
Sensor_64090,25.91
Sensor_03700,58.68
Sensor_25803,15.76
Sensor_29473,83.03
Sensor_89031,46.86
Sensor_51403,52.55
Sensor_11765,88.82
Sensor_23334,34.25
Sensor_55617,65.55
Sensor_89023,77.19
Sensor_35546,44.05
Sensor_42685,62.37
Sensor_01853,21.86
Sensor_87453,60.41
Sensor_44285,15.22
Sensor_70929,48.74
Sensor_82093,79.87
Sensor_32197,38.73
Sensor_06210,36.76
Sensor_58647,16.41
Sensor_22634,37.61
Sensor_09951,77.49
Sensor_46855,64.53
Sensor_02349,35.21
Sensor_38037,86.0
Sensor_02591,76.17
Sensor_30102,66.56
Sensor_69536,10.26
Sensor_82047,54.06
Sensor_11603,69.24
Sensor_32712,58.2
Sensor_34291,47.43
Sensor_73205,36.28
Sensor_54271,47.06
Sensor_04211,28.16
Sensor_62705,16.27
Sensor_70981,49.08
Sensor_48448,81.46
Sensor_50275,43.87
Sensor_61574,36.13
Sensor_79061,34.41
Sensor_29777,25.15
Sensor_09902,37.76
Sensor_08313,48.39
Sensor_18033,73.46
Sensor_21509,28.44
Sensor_08854,44.98
Sensor_10980,21.94
Sensor_77625,55.8
Sensor_24735,77.67
Sensor_87030,53.36
Sensor_67368,89.52
Sensor_09579,73.84
Sensor_65293,39.2
Sensor_21800,67.47
Sensor_48589,46.6
Sensor_64956,28.98
Sensor_11457,36.37
Sensor_63953,17.94
Sensor_53998,76.76
Sensor_71605,89.4
Sensor_24961,53.98
Sensor_32537,40.63
Sensor_50392,66.91
Sensor_08350,21.17
Sensor_74504,85.55
Sensor_17309,88.39
Sensor_26501,80.25
Sensor_43241,58.22
Sensor_26529,57.82
Sensor_69567,31.4
Sensor_55675,20.25
Sensor_60282,63.87
Sensor_65588,66.81
Sensor_18878,59.13
Sensor_67097,23.71
Sensor_16720,17.55
Sensor_49188,52.94
Sensor_61749,35.15
Sensor_73955,64.28
Sensor_78105,50.8
Sensor_06889,47.05
Sensor_54535,69.66
Sensor_31505,63.21
Sensor_78389,41.27
Sensor_48923,58.32
Sensor_75291,82.0
Sensor_64539,63.96
Sensor_51972,31.75
Sensor_52255,10.26
Sensor_50301,17.57
Sensor_61370,66.29
Sensor_72202,12.71
Sensor_46088,19.62
Sensor_13026,46.85
Sensor_52034,54.43
Sensor_07609,21.69
Sensor_06348,10.03
Sensor_26562,34.45
Sensor_83421,49.56
Sensor_47997,40.97
Sensor_48599,57.08
Sensor_35829,63.32
Sensor_54617,24.91
Sensor_11006,82.84
Sensor_20417,12.19
Sensor_58324,72.15
Sensor_52253,56.77
Sensor_30859,74.15
Sensor_66644,21.23
Sensor_61697,65.68
Sensor_18049,49.66
Sensor_16584,39.71
Sensor_23323,33.72
Sensor_14387,34.34
Sensor_14291,35.54
Sensor_85878,34.2
Sensor_38231,50.54
Sensor_21838,76.83
Sensor_41174,36.6
Sensor_87989,54.81
Sensor_81305,84.09
Sensor_76212,25.98
Sensor_14536,33.35
Sensor_50922,89.41
Sensor_89836,19.68
Sensor_03802,39.58
Sensor_35621,86.59
Sensor_34830,60.89
Sensor_25655,43.31
Sensor_89785,48.19
Sensor_66425,49.86
Sensor_37445,47.87
Sensor_74017,85.36
Sensor_13857,83.46
Sensor_27022,18.39
Sensor_32849,57.35
Sensor_40904,54.19
Sensor_60476,30.64
Sensor_22853,84.23
Sensor_83204,77.38
Sensor_57186,77.99
Sensor_59126,48.1
Sensor_28439,23.52
Sensor_22526,13.23
Sensor_05602,50.42
Sensor_41594,30.26
Sensor_14649,38.09
Sensor_81454,55.83
Sensor_54150,54.48
Sensor_00057,70.26
Sensor_71468,44.23
Sensor_68023,48.91
Sensor_84244,36.64
Sensor_06059,54.02
Sensor_10938,62.35
Sensor_10333,10.07
Sensor_71789,24.49
Sensor_33386,25.54
Sensor_88862,78.03
Sensor_57149,15.37
Sensor_22921,27.75
Sensor_41382,44.57
Sensor_48298,28.35
Sensor_44507,34.26
Sensor_56240,46.55
Sensor_10522,28.47
Sensor_70807,33.32
Sensor_48481,39.4
Sensor_40896,52.2
Sensor_59719,83.16
Sensor_21710,60.07
Sensor_67262,29.94
Sensor_89098,59.34
Sensor_21079,25.04
Sensor_55823,85.75
Sensor_28753,23.09
Sensor_26134,60.57
Sensor_88012,75.34
Sensor_33119,32.69
Sensor_12749,55.0
Sensor_06377,34.37
Sensor_59517,41.77
Sensor_54436,79.04
Sensor_24373,20.54
Sensor_66018,76.46
Sensor_81233,77.35
Sensor_33508,53.63
Sensor_80236,24.23
Sensor_44678,72.32
Sensor_85998,60.57
Sensor_19639,53.54
Sensor_87421,36.68
Sensor_45948,80.44
Sensor_65332,24.74
Sensor_30783,47.45
Sensor_76644,51.98
Sensor_26538,13.2
Sensor_23863,58.17
Sensor_36339,50.45
Sensor_33495,30.31
Sensor_27754,45.94
Sensor_53890,86.82
Sensor_34060,59.08
Sensor_04371,51.73
Sensor_59313,14.76
Sensor_46258,26.65
Sensor_06015,83.88
Sensor_50436,26.33
Sensor_59428,65.19
Sensor_71200,20.46
Sensor_39641,15.56
Sensor_40884,43.74
Sensor_81153,29.47
Sensor_45525,11.91
Sensor_26111,59.3
Sensor_37442,30.74
Sensor_22343,45.36
Sensor_77192,24.65
Sensor_38987,44.24
Sensor_07267,71.51
Sensor_20071,50.6
Sensor_19146,80.44
Sensor_20843,25.49
Sensor_49550,68.16
Sensor_71399,62.32
Sensor_01741,45.4
Sensor_80012,71.56
Sensor_77491,77.22
Sensor_75683,62.83
Sensor_81994,30.03
Sensor_52903,42.7
Sensor_02149,57.54
Sensor_49244,21.12
Sensor_27712,13.5
Sensor_29253,84.99
Sensor_85964,76.07
Sensor_13464,21.26
Sensor_64749,51.34
Sensor_24063,37.09
Sensor_37661,56.05
Sensor_28932,71.19
Sensor_52115,12.16
Sensor_19266,44.84
Sensor_77146,54.57
Sensor_62505,64.42
Sensor_38538,67.4
Sensor_07108,87.91
Sensor_02737,41.7
Sensor_17665,15.39
Sensor_12417,83.94
Sensor_12600,77.72
Sensor_08827,81.74
Sensor_70739,88.25
Sensor_64300,57.99
Sensor_03931,35.77
Sensor_72345,10.34
Sensor_67074,26.71
Sensor_81909,82.61
Sensor_12729,12.1
Sensor_35700,86.27
Sensor_22710,81.61
Sensor_53198,76.89
Sensor_01837,22.59
Sensor_54805,74.71
Sensor_78788,72.86
Sensor_63167,25.14
Sensor_74307,89.15
Sensor_64450,21.86
Sensor_38527,78.81
Sensor_08724,31.48
Sensor_87293,65.11
Sensor_29819,69.21
Sensor_27280,35.91
Sensor_31835,17.41
Sensor_72872,57.99
Sensor_26116,87.33
Sensor_16781,76.33
Sensor_76567,48.2
Sensor_70948,40.05
Sensor_82182,87.28
Sensor_49599,33.27
Sensor_50105,80.18
Sensor_36532,85.21
Sensor_60010,19.41
Sensor_00930,53.34
Sensor_80118,84.44
Sensor_02248,69.68
Sensor_24372,83.07
Sensor_80967,67.49
Sensor_63594,79.92
Sensor_50030,70.36
Sensor_29771,58.04
Sensor_68797,50.67
Sensor_09138,59.62
Sensor_04045,23.81
Sensor_86737,33.21
Sensor_23381,21.45
Sensor_43218,75.03
Sensor_19146,50.63
Sensor_18098,79.38
Sensor_40485,55.77
Sensor_81477,67.6
Sensor_53354,70.05
Sensor_63603,80.63
Sensor_48684,40.17
Sensor_73061,57.53
Sensor_55698,30.57
Sensor_46329,89.34
Sensor_79533,32.96
Sensor_31316,81.11
Sensor_02629,64.86
Sensor_69893,84.68
Sensor_83716,32.2
Sensor_76413,73.62
Sensor_16824,78.91
Sensor_02613,60.26
Sensor_32096,45.11
Sensor_73881,46.99
Sensor_01406,32.26
Sensor_34557,72.68
Sensor_88307,77.14
Sensor_70092,47.34
Sensor_86568,65.51
Sensor_65050,59.84
Sensor_03148,31.3
Sensor_07679,52.23
Sensor_48403,45.0
Sensor_47965,32.66
Sensor_75089,22.02
Sensor_37526,81.91
Sensor_22140,89.55
Sensor_76278,64.52
Sensor_22900,36.2
Sensor_31363,38.4
Sensor_23320,51.59
Sensor_30701,87.68
Sensor_08496,24.53
Sensor_16234,66.15
Sensor_47467,77.36
Sensor_53269,86.56
Sensor_12455,81.97
Sensor_32402,47.98
Sensor_76672,14.2
Sensor_01024,73.25
Sensor_23344,24.36
Sensor_20411,49.07
Sensor_58825,19.72
Sensor_68665,30.06
Sensor_48088,87.51
Sensor_51220,82.4
Sensor_51508,53.32
Sensor_56890,84.96
Sensor_17395,31.88
Sensor_89734,26.72
Sensor_54970,42.77
Sensor_07153,45.17
Sensor_62936,15.37
Sensor_44514,77.72
Sensor_51455,33.01
Sensor_41451,58.48
Sensor_27958,37.54
Sensor_69548,64.61
Sensor_53923,37.78
Sensor_20432,45.17
Sensor_41808,11.44
Sensor_16627,69.13
Sensor_29153,70.18
Sensor_37685,74.83
Sensor_60891,76.4
Sensor_61996,45.23
Sensor_56440,85.92
Sensor_53571,76.96
Sensor_31638,87.73
Sensor_57639,64.31
Sensor_37494,11.63
Sensor_49331,45.67
Sensor_36298,28.93
Sensor_51137,77.49
Sensor_61287,46.24
Sensor_39012,84.75
Sensor_59677,82.13
Sensor_21218,23.27
Sensor_26577,28.42
Sensor_07401,80.53
Sensor_12241,85.97
Sensor_51986,64.99
Sensor_40600,47.61
Sensor_16294,41.94
Sensor_06562,44.44
Sensor_42755,50.31
Sensor_85677,58.88
Sensor_69737,89.71
Sensor_63457,32.95
Sensor_77246,81.23
Sensor_32689,21.19
Sensor_67919,21.11
Sensor_42552,82.09
Sensor_77696,41.25
Sensor_89670,59.02
Sensor_07883,37.98
Sensor_25547,81.4
Sensor_45614,51.04
Sensor_44570,40.77
Sensor_29897,29.41
Sensor_49908,48.86
Sensor_61409,80.53
Sensor_67276,89.75
Sensor_03353,58.97
Sensor_15823,12.83
Sensor_28618,29.15
Sensor_59183,20.98
Sensor_22793,38.98
Sensor_87226,59.5
Sensor_60749,76.02
Sensor_89018,61.22
Sensor_24011,46.7
Sensor_34553,41.42
Sensor_13746,16.45
Sensor_13553,15.8
Sensor_20706,51.55
Sensor_08353,11.24
Sensor_08522,81.78
Sensor_19169,13.16
Sensor_24156,74.86
Sensor_58583,45.51
Sensor_01556,31.73
Sensor_76781,53.05
Sensor_85347,50.59
Sensor_49160,32.37
Sensor_79609,45.9
Sensor_21412,51.81
Sensor_37426,86.65
Sensor_08684,52.3
Sensor_69486,87.89
Sensor_71870,64.42
Sensor_28633,28.08
Sensor_66635,45.6
Sensor_81422,25.0
Sensor_79609,44.62
Sensor_86520,59.81
Sensor_22039,32.87
Sensor_20295,58.45
Sensor_29522,51.19
Sensor_75673,89.35
Sensor_43943,31.54
Sensor_74246,79.11
Sensor_44948,76.6
Sensor_66719,10.43
Sensor_28929,22.27
Sensor_46180,60.0
Sensor_55051,39.8
Sensor_60368,76.52
Sensor_83984,33.69
Sensor_84456,31.43
Sensor_76007,13.65
Sensor_37679,14.32
Sensor_68079,42.24
Sensor_49436,42.76
Sensor_21408,31.02
Sensor_35254,17.75
Sensor_13955,82.19
Sensor_43616,16.96
Sensor_41832,77.25
Sensor_45327,46.7
Sensor_02788,12.59
Sensor_51814,85.39
Sensor_79332,28.34
Sensor_09965,55.36
Sensor_66823,76.28
Sensor_39372,22.03
Sensor_07466,49.41
Sensor_78333,89.49
Sensor_27068,39.05
Sensor_40663,40.86
Sensor_14403,22.22
Sensor_69142,70.78
Sensor_29049,38.64
Sensor_56771,45.11
Sensor_41678,80.1
Sensor_20566,65.11
Sensor_32944,68.32
Sensor_23256,38.75
Sensor_29138,61.39
Sensor_01161,22.74
Sensor_59089,32.48
Sensor_09556,22.66
Sensor_67668,52.23
Sensor_38620,33.28
Sensor_06478,42.54
Sensor_82764,12.94
Sensor_89720,57.13
Sensor_48923,14.02
Sensor_43631,33.32
Sensor_22570,47.29
Sensor_75393,33.77
Sensor_55351,14.71
Sensor_32312,60.22
Sensor_70471,76.77
Sensor_05290,24.85
Sensor_83561,60.57
Sensor_18903,61.57
Sensor_22382,63.56
Sensor_07956,44.16
Sensor_63914,27.98
Sensor_21486,26.79
Sensor_77383,40.97
Sensor_29192,60.94
Sensor_22081,21.28
Sensor_42988,46.67
Sensor_13822,51.07
Sensor_00133,55.07
Sensor_06358,63.67
Sensor_49680,20.19
Sensor_76746,74.08
Sensor_26340,18.64
Sensor_29898,47.24
Sensor_42585,32.03
Sensor_16957,88.77
Sensor_41731,58.66
Sensor_52161,50.76
Sensor_61323,51.55
Sensor_66092,31.62
Sensor_54397,44.78
Sensor_65883,81.64
Sensor_47966,66.4
Sensor_59343,53.31
Sensor_35321,73.87
Sensor_54553,60.5
Sensor_84723,48.44
Sensor_58860,32.62
Sensor_82584,78.91
Sensor_30628,62.81
Sensor_50612,33.93
Sensor_31941,38.7
Sensor_62812,32.69
Sensor_77151,71.87
Sensor_08112,79.74
Sensor_25741,66.16
Sensor_12308,17.69
Sensor_69264,66.09
Sensor_48483,38.25
